file_path,file_name,file_type,row_count,column_name,dtype,non_null_count,null_count,sample_values
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202511.csv,gasgoo_车型榜_202511.csv,csv,50,11月环比,str,50,0,"-88.25%, -87.31%, -89.67%, -89.94%, -83.98%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202511.csv,gasgoo_车型榜_202511.csv,csv,50,2025-1到11,int64,50,0,"472805, 422161, 484910, 437341, 237593"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202511.csv,gasgoo_车型榜_202511.csv,csv,50,2024-1到11,float64,45,5,"494705.0, 180468.0, 422207.0, 36168.0, 270334.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202511.csv,gasgoo_车型榜_202511.csv,csv,50,2023-1到11,float64,37,13,"584687.0, 68273.0, 229692.0, 297911.0, 321318.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202512.csv,gasgoo_车型榜_202512.csv,csv,50,车型,str,50,0,"Model Y, 海鸥, 吉利星愿, 小米YU7, 钛7"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202512.csv,gasgoo_车型榜_202512.csv,csv,50,2025-12,int64,50,0,"66189, 44627, 41619, 39089, 34088"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202512.csv,gasgoo_车型榜_202512.csv,csv,50,12月同比,str,50,0,"6.78%, -21.83%, 152.37%, 3908900%, 3408800%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202512.csv,gasgoo_车型榜_202512.csv,csv,50,12月环比,str,50,0,"-87.72%, -91.57%, -91.31%, -74.56%, -60.48%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202512.csv,gasgoo_车型榜_202512.csv,csv,50,2025-1到12,int64,50,0,"538994, 529537, 478960, 153673, 86259"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202512.csv,gasgoo_车型榜_202512.csv,csv,50,2024-1到12,float64,42,8,"556689.0, 479294.0, 52659.0, 359971.0, 300856.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202512.csv,gasgoo_车型榜_202512.csv,csv,50,2023-1到12,float64,38,12,"646845.0, 280217.0, 300897.0, 327371.0, 144039.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202601.csv,gasgoo_车型榜_202601.csv,csv,50,车型,str,50,0,"吉利星愿, Model Y, 小米YU7, 速腾, Model 3"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202601.csv,gasgoo_车型榜_202601.csv,csv,50,2026-1,int64,50,0,"41676, 38916, 37869, 31303, 30213"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202601.csv,gasgoo_车型榜_202601.csv,csv,50,1月同比,str,50,0,"48.07%, 20.73%, 3786900%, 10.51%, -2.55%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202601.csv,gasgoo_车型榜_202601.csv,csv,50,1月环比,str,50,0,0%
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202601.csv,gasgoo_车型榜_202601.csv,csv,50,2026-1到1,int64,50,0,"41676, 38916, 37869, 31303, 30213"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202601.csv,gasgoo_车型榜_202601.csv,csv,50,2025-1到1,float64,46,4,"28147.0, 32233.0, 28326.0, 31005.0, 15778.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202601.csv,gasgoo_车型榜_202601.csv,csv,50,2024-1到1,float64,42,8,"41873.0, 31747.0, 29574.0, 15663.0, 38254.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202602.csv,gasgoo_车型榜_202602.csv,csv,50,车型,str,50,0,"Model Y, 吉利星愿, 小米YU7, 海鸥, 瑞虎7"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202602.csv,gasgoo_车型榜_202602.csv,csv,50,2026-2,int64,50,0,"41404, 37859, 20196, 20190, 18303"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202602.csv,gasgoo_车型榜_202602.csv,csv,50,2月同比,str,50,0,"415.49%, 32.42%, 2019600%, -51.02%, 29.91%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202602.csv,gasgoo_车型榜_202602.csv,csv,50,2月环比,str,50,0,"-48.45%, -52.4%, -65.22%, -49.94%, -50.39%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202602.csv,gasgoo_车型榜_202602.csv,csv,50,2026-1到2,int64,50,0,"80320, 79535, 58065, 40335, 36895"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202602.csv,gasgoo_车型榜_202602.csv,csv,50,2025-1到2,float64,47,3,"40265.0, 56738.0, 82435.0, 32866.0, 53661.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202602.csv,gasgoo_车型榜_202602.csv,csv,50,2024-1到2,float64,41,9,"78121.0, 49939.0, 40042.0, 53691.0, 22018.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202603.csv,gasgoo_车型榜_202603.csv,csv,50,车型,str,50,0,"Model Y, 吉利星愿, 海鸥, Model 3, 轩逸"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202603.csv,gasgoo_车型榜_202603.csv,csv,50,2026-3,int64,50,0,"55856, 40613, 30636, 29814, 27514"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202603.csv,gasgoo_车型榜_202603.csv,csv,50,3月同比,str,50,0,"13.92%, 25%, -13.78%, 0.05%, 18.83%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202603.csv,gasgoo_车型榜_202603.csv,csv,50,3月环比,str,50,0,"-58.98%, -66.2%, -56.83%, -61.39%, -56.5%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202603.csv,gasgoo_车型榜_202603.csv,csv,50,2026-1到3,int64,50,0,"136176, 120148, 70971, 77222, 63250"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202603.csv,gasgoo_车型榜_202603.csv,csv,50,2025-1到3,float64,47,3,"89294.0, 89228.0, 117967.0, 83460.0, 64379.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202603.csv,gasgoo_车型榜_202603.csv,csv,50,2024-1到3,float64,44,6,"135707.0, 84769.0, 85169.0, 82240.0, 53678.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202604.csv,gasgoo_车型榜_202604.csv,csv,50,车型,str,50,0,"Model Y, 吉利星愿, Model 3, 海鸥, 宋Pro DM"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202604.csv,gasgoo_车型榜_202604.csv,csv,50,2026-4,int64,50,0,"52143, 41938, 27335, 27204, 27107"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202604.csv,gasgoo_车型榜_202604.csv,csv,50,4月同比,str,50,0,"53.54%, 15.63%, 11.58%, -50.56%, 23.72%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202604.csv,gasgoo_车型榜_202604.csv,csv,50,4月环比,str,50,0,"-72.31%, -74.13%, -73.86%, -72.29%, -69.58%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202604.csv,gasgoo_车型榜_202604.csv,csv,50,2026-1到4,int64,50,0,"188319, 162086, 104557, 98175, 89097"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202604.csv,gasgoo_车型榜_202604.csv,csv,50,2025-1到4,float64,44,6,"123254.0, 125498.0, 107959.0, 172995.0, 96732.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202604.csv,gasgoo_车型榜_202604.csv,csv,50,2024-1到4,float64,37,13,"167669.0, 115374.0, 119601.0, 90852.0, 7058.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202605.csv,gasgoo_车型榜_202605.csv,csv,50,车型,str,50,0,"Model Y, 海鸥, 吉利星愿, Model 3, 缤越"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202605.csv,gasgoo_车型榜_202605.csv,csv,50,2026-5,int64,50,0,"54765, 39919, 36426, 31217, 30574"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202605.csv,gasgoo_车型榜_202605.csv,csv,50,5月同比,str,50,0,"38.55%, -33.61%, -6.51%, 41.03%, 62.96%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202605.csv,gasgoo_车型榜_202605.csv,csv,50,5月环比,str,50,0,"-77.47%, -71.09%, -81.65%, -77.01%, -72.1%"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202605.csv,gasgoo_车型榜_202605.csv,csv,50,2026-1到5,int64,50,0,"243084, 138094, 198512, 135774, 109595"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202605.csv,gasgoo_车型榜_202605.csv,csv,50,2025-1到5,float64,41,9,"162781.0, 233126.0, 164460.0, 130094.0, 97490.0"
/Users/zihao_/Documents/github/mashang-service/dataset/AKShare-gasgoo/gasgoo_车型榜_202605.csv,gasgoo_车型榜_202605.csv,csv,50,2024-1到5,float64,35,15,"213028.0, 154971.0, 142588.0, 79631.0, 123867.0"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_0412.csv,LS6A3流出T+15_0412.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_0412.csv,LS6A3流出T+15_0412.csv,csv,20,车系,str,20,0,"小米SU7, Model Y, 小米YU7, 问界M7, 钛7 PHEV"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_0412.csv,LS6A3流出T+15_0412.csv,csv,20,A3流入人数（指数）,str,20,0,"246,022, 217,701, 215,678, 205,061, 167,136"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_0412.csv,LS6A3流出T+15_0412.csv,csv,20,A3流出人数（指数）,str,20,0,"13,990, 18,130, 16,032, 18,700, 52,197"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_0412.csv,LS6A3流出T+15_0412.csv,csv,20,净流入人群（指数）,str,20,0,"232,032, 199,571, 199,646, 186,361, 114,939"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_1116.csv,LS6A3流出T+15_1116.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_1116.csv,LS6A3流出T+15_1116.csv,csv,20,车系,str,20,0,"钛7 PHEV, 零跑C16, ZEEKR 001, 小米YU7, Model Y"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_1116.csv,LS6A3流出T+15_1116.csv,csv,20,A3流入人数（指数）,str,20,0,"135,267, 129,695, 127,074, 126,648, 126,077"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_1116.csv,LS6A3流出T+15_1116.csv,csv,20,A3流出人数（指数）,str,20,0,"79,189, 45,541, 61,477, 53,968, 55,016"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+15_1116.csv,LS6A3流出T+15_1116.csv,csv,20,净流入人群（指数）,str,20,0,"56,078, 84,154, 65,597, 72,680, 71,061"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_0524.csv,LS6A3流出T+7_0524.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_0524.csv,LS6A3流出T+7_0524.csv,csv,20,车系,str,20,0,"零跑D19, 日产NX8, 理想i6, 小米YU7, Model Y"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_0524.csv,LS6A3流出T+7_0524.csv,csv,20,A3流入人数（指数）,str,20,0,"98,852, 98,643, 94,753, 92,241, 90,623"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_0524.csv,LS6A3流出T+7_0524.csv,csv,20,A3流出人数（指数）,str,20,0,"12,665, 8,313, 8,395, 23,422, 9,819"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_0524.csv,LS6A3流出T+7_0524.csv,csv,20,净流入人群（指数）,str,20,0,"86,187, 90,330, 86,358, 68,819, 80,804"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_1116.csv,LS6A3流出T+7_1116.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_1116.csv,LS6A3流出T+7_1116.csv,csv,20,车系,str,20,0,"钛7 PHEV, ZEEKR 001, 零跑C16, 小米YU7, Model Y"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_1116.csv,LS6A3流出T+7_1116.csv,csv,20,A3流入人数（指数）,str,20,0,"68,153, 67,020, 64,760, 63,088, 62,536"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_1116.csv,LS6A3流出T+7_1116.csv,csv,20,A3流出人数（指数）,str,20,0,"32,376, 20,712, 19,203, 25,561, 27,169"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS6A3流出T+7_1116.csv,LS6A3流出T+7_1116.csv,csv,20,净流入人群（指数）,str,20,0,"35,777, 46,308, 45,557, 37,527, 35,367"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+15_0622.csv,LS8A3流出T+15_0622.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+15_0622.csv,LS8A3流出T+15_0622.csv,csv,20,车系,str,20,0,"奥迪E7X, 零跑D19, ID. ERA 9X, 华境S, 小鹏GX"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+15_0622.csv,LS8A3流出T+15_0622.csv,csv,20,A3流入人数（指数）,str,20,0,"138,728, 129,837, 127,747, 125,599, 118,366"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+15_0622.csv,LS8A3流出T+15_0622.csv,csv,20,A3流出人数（指数）,str,20,0,"10,143, 9,662, 6,976, 16,430, 11,080"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+15_0622.csv,LS8A3流出T+15_0622.csv,csv,20,净流入人群（指数）,str,20,0,"128,585, 120,175, 120,771, 109,169, 107,286"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+7_0622.csv,LS8A3流出T+7_0622.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+7_0622.csv,LS8A3流出T+7_0622.csv,csv,20,车系,str,20,0,"奥迪E7X, 零跑D19, 岚图泰山X8 PHEV, ID. ERA 9X, 华境S"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+7_0622.csv,LS8A3流出T+7_0622.csv,csv,20,A3流入人数（指数）,str,20,0,"59,765, 55,783, 54,797, 54,198, 53,695"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+7_0622.csv,LS8A3流出T+7_0622.csv,csv,20,A3流出人数（指数）,str,20,0,"4,388, 5,533, 3,800, 3,039, 9,705"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS8A3流出T+7_0622.csv,LS8A3流出T+7_0622.csv,csv,20,净流入人群（指数）,str,20,0,"55,377, 50,250, 50,997, 51,159, 43,990"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0118.csv,LS9A3流出T+15_0118.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0118.csv,LS9A3流出T+15_0118.csv,csv,20,车系,str,20,0,"领克900, 钛7 PHEV, 蓝山, 乐道L90, 银河M9"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0118.csv,LS9A3流出T+15_0118.csv,csv,20,A3流入人数（指数）,str,20,0,"207,740, 204,441, 185,693, 182,375, 177,736"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0118.csv,LS9A3流出T+15_0118.csv,csv,20,A3流出人数（指数）,str,20,0,"9,082, 15,279, 25,012, 14,392, 52,004"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0118.csv,LS9A3流出T+15_0118.csv,csv,20,净流入人群（指数）,str,20,0,"198,658, 189,162, 160,681, 167,983, 125,732"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0412.csv,LS9A3流出T+15_0412.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0412.csv,LS9A3流出T+15_0412.csv,csv,20,车系,str,20,0,"问界M7, 蔚来ES8, 问界M9, ID. ERA 9X, 领克900"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0412.csv,LS9A3流出T+15_0412.csv,csv,20,A3流入人数（指数）,str,20,0,"215,709, 202,075, 199,204, 191,083, 182,912"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0412.csv,LS9A3流出T+15_0412.csv,csv,20,A3流出人数（指数）,str,20,0,"19,331, 31,718, 21,712, 66,647, 15,090"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0412.csv,LS9A3流出T+15_0412.csv,csv,20,净流入人群（指数）,str,20,0,"196,378, 170,357, 177,492, 124,436, 167,822"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0622.csv,LS9A3流出T+15_0622.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0622.csv,LS9A3流出T+15_0622.csv,csv,20,车系,str,20,0,"零跑D19, ID. ERA 9X, 小鹏GX, 理想L9, 魏牌V9X PHEV"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0622.csv,LS9A3流出T+15_0622.csv,csv,20,A3流入人数（指数）,str,20,0,"123,505, 121,427, 114,832, 114,554, 113,987"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0622.csv,LS9A3流出T+15_0622.csv,csv,20,A3流出人数（指数）,str,20,0,"10,028, 4,804, 8,527, 17,615, 16,324"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+15_0622.csv,LS9A3流出T+15_0622.csv,csv,20,净流入人群（指数）,str,20,0,"113,477, 116,623, 106,305, 96,939, 97,663"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0118.csv,LS9A3流出T+7_0118.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0118.csv,LS9A3流出T+7_0118.csv,csv,20,车系,str,20,0,"蓝山, 银河M9, 钛7 PHEV, 领克900, 零跑D19"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0118.csv,LS9A3流出T+7_0118.csv,csv,20,A3流入人数（指数）,str,20,0,"109,179, 108,474, 105,337, 102,984, 97,642"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0118.csv,LS9A3流出T+7_0118.csv,csv,20,A3流出人数（指数）,str,20,0,"7,483, 19,988, 10,297, 8,863, 13,303"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0118.csv,LS9A3流出T+7_0118.csv,csv,20,净流入人群（指数）,str,20,0,"101,696, 88,486, 95,040, 94,121, 84,339"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0622.csv,LS9A3流出T+7_0622.csv,csv,20,排名,int64,20,0,"1, 2, 3, 4, 5"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0622.csv,LS9A3流出T+7_0622.csv,csv,20,车系,str,20,0,"零跑D19, 理想L9, ID. ERA 9X, 小鹏GX, 魏牌V9X PHEV"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0622.csv,LS9A3流出T+7_0622.csv,csv,20,A3流入人数（指数）,str,20,0,"52,445, 52,190, 50,551, 49,527, 49,070"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0622.csv,LS9A3流出T+7_0622.csv,csv,20,A3流出人数（指数）,str,20,0,"5,003, 6,316, 2,085, 3,698, 10,147"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/LS9A3流出T+7_0622.csv,LS9A3流出T+7_0622.csv,csv,20,净流入人群（指数）,str,20,0,"47,442, 45,874, 48,466, 45,829, 38,923"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP10A3 流转_懂车帝.csv,TOP10A3 流转_懂车帝.csv,csv,387,日期,int64,387,0,"20250601, 20250602, 20250603, 20250604, 20250605"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP10A3 流转_懂车帝.csv,TOP10A3 流转_懂车帝.csv,csv,387,本品牌,str,387,0,智己汽车
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP10A3 流转_懂车帝.csv,TOP10A3 流转_懂车帝.csv,csv,387,竞争对手,str,387,0,竞争度TOP10品牌集合
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP10A3 流转_懂车帝.csv,TOP10A3 流转_懂车帝.csv,csv,387,本品A3流出,int64,387,0,"45910, 71577, 73165, 45714, 41062"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP10A3 流转_懂车帝.csv,TOP10A3 流转_懂车帝.csv,csv,387,竞争对手5A流入,int64,387,0,"42824, 40122, 60912, 67108, 68703"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP10A3 流转_懂车帝.csv,TOP10A3 流转_懂车帝.csv,csv,387,净流入,int64,387,0,"-3086, -31455, -12253, 21394, 27641"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS6.csv,TOP20懂车帝A3 流转_LS6.csv,csv,357,日期,int64,357,0,"20250701, 20250702, 20250703, 20250704, 20250705"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS6.csv,TOP20懂车帝A3 流转_LS6.csv,csv,357,本车系,str,357,0,智己LS6
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS6.csv,TOP20懂车帝A3 流转_LS6.csv,csv,357,竞争对手,str,357,0,竞争度TOP20车系集合
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS6.csv,TOP20懂车帝A3 流转_LS6.csv,csv,357,本品A3流出,int64,357,0,"68814, 56514, 58629, 63116, 52883"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS6.csv,TOP20懂车帝A3 流转_LS6.csv,csv,357,竞争对手5A流入,int64,357,0,"15569, 15308, 16904, 18112, 18197"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS6.csv,TOP20懂车帝A3 流转_LS6.csv,csv,357,净流入,int64,357,0,"-53245, -41206, -41725, -45004, -34686"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS8.csv,TOP20懂车帝A3 流转_LS8.csv,csv,150,日期,int64,150,0,"20260124, 20260125, 20260126, 20260127, 20260128"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS8.csv,TOP20懂车帝A3 流转_LS8.csv,csv,150,本车系,str,150,0,智己LS8
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS8.csv,TOP20懂车帝A3 流转_LS8.csv,csv,150,竞争对手,str,150,0,竞争度TOP20车系集合
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS8.csv,TOP20懂车帝A3 流转_LS8.csv,csv,150,本品A3流出,int64,150,0,"12289, 12489, 14768, 13320, 12676"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS8.csv,TOP20懂车帝A3 流转_LS8.csv,csv,150,竞争对手5A流入,int64,150,0,"7890, 7442, 6114, 5962, 5015"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS8.csv,TOP20懂车帝A3 流转_LS8.csv,csv,150,净流入,int64,150,0,"-4399, -5047, -8654, -7358, -7661"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS9.csv,TOP20懂车帝A3 流转_LS9.csv,csv,300,日期,int64,300,0,"20250827, 20250828, 20250829, 20250830, 20250831"
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS9.csv,TOP20懂车帝A3 流转_LS9.csv,csv,300,本车系,str,300,0,智己LS9
/Users/zihao_/Documents/github/mashang-service/dataset/a3_flow_analysis/TOP20懂车帝A3 流转_LS9.csv,TOP20懂车帝A3 流转_LS9.csv,csv,300,竞争对手,str,300,0,竞争度TOP20车系集合
